frame,time_sec,timecode,gray_diff,hist_diff,edge_diff,composite
1296,54.054,00:54.05,0.019534,0.036823,0.081157,0.031748
1297,54.096,00:54.10,0.003966,0.014142,0.025278,0.009659
1298,54.137,00:54.14,0.00573,0.017317,0.033935,0.012606
1299,54.179,00:54.18,0.016488,0.026005,0.076366,0.025806
1300,54.221,00:54.22,0.005209,0.014994,0.030995,0.011212
1301,54.263,00:54.26,0.004928,0.016314,0.032662,0.011687
1302,54.304,00:54.30,0.016963,0.023007,0.082245,0.025607
1303,54.346,00:54.35,0.004448,0.01539,0.032037,0.011036
1304,54.388,00:54.39,0.00581,0.024421,0.034097,0.015153
1305,54.429,00:54.43,0.019291,0.028656,0.081759,0.028816
1306,54.471,00:54.47,0.006571,0.016024,0.037801,0.013002
1307,54.513,00:54.51,0.005854,0.015297,0.036644,0.012238
1308,54.555,00:54.55,0.017898,0.03062,0.086042,0.029165
1309,54.596,00:54.60,0.005912,0.013803,0.037523,0.011835
1310,54.638,00:54.64,0.006752,0.019784,0.040231,0.014661
1311,54.68,00:54.68,0.01708,0.023369,0.084583,0.026031
1312,54.721,00:54.72,0.006406,0.027982,0.038657,0.017182
1313,54.763,00:54.76,0.005965,0.015049,0.035995,0.012147
1314,54.805,00:54.80,0.021513,0.030038,0.092083,0.031554
1315,54.846,00:54.85,0.006581,0.015911,0.039676,0.013156
1316,54.888,00:54.89,0.006867,0.018958,0.043333,0.014745
1317,54.93,00:54.93,0.019066,0.025989,0.090741,0.028656
1318,54.972,00:54.97,0.007823,0.019326,0.047037,0.01577
1319,55.013,00:55.01,0.006975,0.026612,0.044653,0.017615
1320,55.055,00:55.06,0.020979,0.034415,0.093449,0.032929
1321,55.097,00:55.10,0.007517,0.025515,0.044907,0.017555
1322,55.138,00:55.14,0.008192,0.023111,0.049514,0.017546
1323,55.18,00:55.18,0.019774,0.029185,0.094051,0.030496
1324,55.222,00:55.22,0.008626,0.023424,0.051667,0.01811
1325,55.264,00:55.26,0.007391,0.021903,0.045972,0.016328
1326,55.305,00:55.31,0.020635,0.029809,0.095648,0.031347
1327,55.347,00:55.35,0.008429,0.020836,0.049769,0.016905
1328,55.389,00:55.39,0.009725,0.034311,0.055185,0.022876
1329,55.43,00:55.43,0.019427,0.036081,0.095556,0.032869
1330,55.472,00:55.47,0.010435,0.029711,0.060162,0.022154
1331,55.514,00:55.51,0.008613,0.021615,0.053148,0.017617
1332,55.556,00:55.56,0.027811,0.026742,0.104583,0.035114
1333,55.597,00:55.60,0.009076,0.018542,0.054653,0.016947
1334,55.639,00:55.64,0.011173,0.021259,0.063079,0.019894
1335,55.681,00:55.68,0.022626,0.032049,0.095949,0.033257
1336,55.722,00:55.72,0.011753,0.023371,0.063981,0.021042
1337,55.764,00:55.76,0.00915,0.024495,0.05456,0.019062
1338,55.806,00:55.81,0.022335,0.028572,0.102176,0.032502
1339,55.847,00:55.85,0.009786,0.019686,0.060463,0.018319
1340,55.889,00:55.89,0.010964,0.017546,0.062199,0.018391
1341,55.931,00:55.93,0.021068,0.028505,0.096574,0.031222
1342,55.973,00:55.97,0.011114,0.019949,0.065833,0.019678
1343,56.014,00:56.01,0.009567,0.02372,0.05919,0.019483
1344,56.056,00:56.06,0.02115,0.035347,0.100347,0.034038
1345,56.098,00:56.10,0.008862,0.029871,0.058287,0.021158
1346,56.139,00:56.14,0.01054,0.015622,0.063125,0.017577
1347,56.181,00:56.18,0.020846,0.028369,0.10169,0.031564
1348,56.223,00:56.22,0.011556,0.019482,0.06662,0.019837
1349,56.265,00:56.26,0.009636,0.02131,0.065486,0.019307
1350,56.306,00:56.31,0.020244,0.0351,0.105903,0.034009
1351,56.348,00:56.35,0.009856,0.020036,0.061574,0.018591
1352,56.39,00:56.39,0.011261,0.023958,0.064838,0.021063
1353,56.431,00:56.43,0.016103,0.032301,0.090231,0.029185
1354,56.473,00:56.47,0.01184,0.025088,0.06787,0.02208
1355,56.515,00:56.51,0.011172,0.021727,0.068542,0.020603
1356,56.557,00:56.56,0.019904,0.036139,0.09669,0.033265
1357,56.598,00:56.60,0.010024,0.020727,0.066782,0.019446
1358,56.64,00:56.64,0.011766,0.026722,0.070949,0.022919
1359,56.682,00:56.68,0.02144,0.038792,0.105579,0.035927
1360,56.723,00:56.72,0.012782,0.020616,0.072477,0.021493
1361,56.765,00:56.77,0.011762,0.027144,0.070556,0.023025
1362,56.807,00:56.81,0.018642,0.026643,0.10162,0.02974
1363,56.848,00:56.85,0.01088,0.022978,0.067986,0.020825
1364,56.89,00:56.89,0.012811,0.031869,0.074861,0.025686
1365,56.932,00:56.93,0.020071,0.043613,0.105926,0.036896
1366,56.974,00:56.97,0.013597,0.034736,0.077523,0.027388
1367,57.015,00:57.02,0.011387,0.036482,0.067986,0.02583
1368,57.057,00:57.06,0.026686,0.079785,0.117778,0.05438
1369,57.099,00:57.10,0.013273,0.039,0.082662,0.029217
1370,57.14,00:57.14,0.013873,0.036388,0.089884,0.029354
1371,57.182,00:57.18,0.018309,0.030954,0.109074,0.031811
1372,57.224,00:57.22,0.012147,0.026036,0.079699,0.023763
1373,57.266,00:57.27,0.009424,0.026436,0.066644,0.0211
1374,57.307,00:57.31,0.021357,0.039817,0.114815,0.037164
1375,57.349,00:57.35,0.010823,0.034525,0.072269,0.025263
1376,57.391,00:57.39,0.012123,0.049221,0.076667,0.031562
1377,57.432,00:57.43,0.020224,0.03441,0.110069,0.034173
1378,57.474,00:57.47,0.012405,0.025106,0.075185,0.023129
1379,57.516,00:57.52,0.012949,0.048028,0.085093,0.032441
1380,57.558,00:57.56,0.027576,0.057977,0.122269,0.047686
1381,57.599,00:57.60,0.014856,0.065219,0.069931,0.037991
1382,57.641,00:57.64,0.012755,0.026778,0.070324,0.02342
1383,57.683,00:57.68,0.017052,0.047753,0.094491,0.035541
1384,57.724,00:57.72,0.011547,0.023302,0.06963,0.021469
1385,57.766,00:57.77,0.009772,0.032139,0.058426,0.022466
1386,57.808,00:57.81,0.022524,0.029812,0.104375,0.03326
1387,57.849,00:57.85,0.010285,0.033133,0.061019,0.023355
1388,57.891,00:57.89,0.010881,0.019532,0.064676,0.019288
1389,57.933,00:57.93,0.020333,0.026284,0.101597,0.030542
1390,57.975,00:57.97,0.01025,0.023289,0.057731,0.019562
1391,58.016,00:58.02,0.008249,0.02557,0.051435,0.01863
1392,58.058,00:58.06,0.018385,0.040196,0.090671,0.033248
1393,58.1,00:58.10,0.008208,0.020129,0.049815,0.016541
1394,58.141,00:58.14,0.009733,0.021908,0.055486,0.01857
1395,58.183,00:58.18,0.018502,0.045017,0.089398,0.034872
1396,58.225,00:58.22,0.012925,0.030161,0.070741,0.024739
1397,58.267,00:58.27,0.008682,0.024742,0.050926,0.018528
1398,58.308,00:58.31,0.018022,0.033094,0.083449,0.02984
1399,58.35,00:58.35,0.00824,0.024857,0.050394,0.018271
1400,58.392,00:58.39,0.009707,0.025723,0.053773,0.019719
1401,58.433,00:58.43,0.017456,0.030125,0.086204,0.028765
1402,58.475,00:58.48,0.010247,0.031351,0.053889,0.021997
1403,58.517,00:58.52,0.009331,0.025068,0.054606,0.019367
1404,58.559,00:58.56,0.021704,0.041186,0.091134,0.035466
1405,58.6,00:58.60,0.008988,0.026774,0.055856,0.0199
1406,58.642,00:58.64,0.010809,0.038109,0.058032,0.025086
1407,58.684,00:58.68,0.021027,0.032471,0.090671,0.031997
1408,58.725,00:58.73,0.011741,0.030579,0.062431,0.023403
1409,58.767,00:58.77,0.010555,0.021888,0.058009,0.019267
1410,58.809,00:58.81,0.019492,0.033345,0.092824,0.031674
1411,58.85,00:58.85,0.010371,0.02848,0.059491,0.021621
1412,58.892,00:58.89,0.012111,0.032552,0.067731,0.024827
1413,58.934,00:58.93,0.020431,0.031977,0.095046,0.031933
1414,58.976,00:58.98,0.012668,0.026049,0.066806,0.022765
1415,59.017,00:59.02,0.011624,0.025625,0.062338,0.021596
1416,59.059,00:59.06,0.021782,0.058548,0.096111,0.042083
1417,59.101,00:59.10,0.010709,0.025559,0.062407,0.021076
1418,59.142,00:59.14,0.012523,0.021624,0.069051,0.021361
1419,59.184,00:59.18,0.019188,0.039161,0.094051,0.033665
1420,59.226,00:59.23,0.012445,0.031529,0.068125,0.024692
1421,59.268,00:59.27,0.010811,0.027374,0.06338,0.021865
1422,59.309,00:59.31,0.020502,0.047704,0.097292,0.037702
1423,59.351,00:59.35,0.011244,0.045425,0.061597,0.028243
1424,59.393,00:59.39,0.011947,0.034532,0.062407,0.024898
1425,59.434,00:59.43,0.018743,0.032034,0.083565,0.029877
1426,59.476,00:59.48,0.011881,0.031816,0.058218,0.023492
1427,59.518,00:59.52,0.010186,0.029424,0.053681,0.021268
1428,59.56,00:59.56,0.019931,0.052957,0.088241,0.038321
1429,59.601,00:59.60,0.011203,0.022789,0.059398,0.020077
1430,59.643,00:59.64,0.011154,0.036835,0.055741,0.024601
1431,59.685,00:59.68,0.019164,0.044998,0.084606,0.03475
1432,59.726,00:59.73,0.010665,0.034326,0.053958,0.023275
1433,59.768,00:59.77,0.009113,0.045644,0.050671,0.026055
1434,59.81,00:59.81,0.016723,0.053006,0.076042,0.035354
1435,59.851,00:59.85,0.010058,0.031037,0.050231,0.021418
1436,59.893,00:59.89,0.010526,0.040833,0.050602,0.025141
1437,59.935,00:59.93,0.01606,0.033965,0.074722,0.028193
1438,59.977,00:59.98,0.010073,0.046253,0.049838,0.026713
1439,60.018,01:00.02,0.007374,0.030111,0.042338,0.018828
1440,60.06,01:00.06,0.021014,0.05678,0.08706,0.040137
1441,60.102,01:00.10,0.007725,0.025675,0.038819,0.017117
1442,60.143,01:00.14,0.009237,0.028773,0.043356,0.019487
1443,60.185,01:00.19,0.018489,0.029961,0.086782,0.029334
1444,60.227,01:00.23,0.010505,0.028467,0.05044,0.020785
1445,60.269,01:00.27,0.008279,0.022629,0.046644,0.017138
1446,60.31,01:00.31,0.018882,0.032083,0.088657,0.03048
1447,60.352,01:00.35,0.006981,0.024141,0.040995,0.016389
1448,60.394,01:00.39,0.009012,0.026423,0.048912,0.019096
1449,60.435,01:00.44,0.019834,0.036227,0.091204,0.032708
1450,60.477,01:00.48,0.009865,0.029962,0.052245,0.021137
1451,60.519,01:00.52,0.008903,0.028753,0.050995,0.02006
1452,60.561,01:00.56,0.02141,0.047576,0.095463,0.037973
1453,60.602,01:00.60,0.011527,0.059193,0.042269,0.031284
1454,60.644,01:00.64,0.012738,0.05206,0.066204,0.031847
1455,60.686,01:00.69,0.019588,0.037026,0.094028,0.033135
1456,60.727,01:00.73,0.007705,0.027594,0.04463,0.018359
1457,60.769,01:00.77,0.006037,0.022865,0.044051,0.015728
1458,60.811,01:00.81,0.023631,0.043297,0.095347,0.037686
1459,60.852,01:00.85,0.005472,0.02592,0.036991,0.01578
1460,60.894,01:00.89,0.006911,0.024681,0.039005,0.01634
1461,60.936,01:00.94,0.018375,0.030917,0.078773,0.028805
1462,60.978,01:00.98,0.006953,0.026799,0.037245,0.016928
1463,61.019,01:01.02,0.005796,0.020561,0.032083,0.013592
1464,61.061,01:01.06,0.018557,0.040184,0.078403,0.032111
1465,61.103,01:01.10,0.010885,0.036199,0.043912,0.023048
1466,61.144,01:01.14,0.006073,0.028239,0.033333,0.016557
1467,61.186,01:01.19,0.018185,0.037846,0.072245,0.030472
1468,61.228,01:01.23,0.005642,0.022055,0.027917,0.013614
1469,61.27,01:01.27,0.004076,0.019949,0.022639,0.011488
1470,61.311,01:01.31,0.017002,0.026578,0.066088,0.025262
1471,61.353,01:01.35,0.005033,0.020831,0.02463,0.012522
1472,61.395,01:01.39,0.005061,0.028689,0.02294,0.015119
1473,61.436,01:01.44,0.262226,0.660097,0.066644,0.381922
1474,61.478,01:01.48,0.003517,0.039615,0.028542,0.018653
1475,61.52,01:01.52,0.000409,0.013405,0.002523,0.005169
1476,61.562,01:01.56,0.001486,0.044178,0.005139,0.016793
1477,61.603,01:01.60,0.000824,0.029203,0.003796,0.011054
1478,61.645,01:01.64,0.001072,0.027475,0.005926,0.010799
1479,61.687,01:01.69,0.00101,0.024837,0.005069,0.009756
1480,61.728,01:01.73,0.001326,0.032537,0.006759,0.012793
1481,61.77,01:01.77,0.003907,0.040852,0.021667,0.018614
1482,61.812,01:01.81,0.005289,0.049036,0.007824,0.020854
1483,61.853,01:01.85,0.003257,0.054742,0.00706,0.021657
1484,61.895,01:01.90,0.006228,0.203088,0.036806,0.078187
1485,61.937,01:01.94,0.002993,0.071342,0.019167,0.028533
1486,61.979,01:01.98,0.010689,0.108282,0.040602,0.047838
1487,62.02,01:02.02,0.003783,0.0455,0.024282,0.020434
1488,62.062,01:02.06,0.008042,0.071435,0.026319,0.032057
1489,62.104,01:02.10,0.004894,0.040092,0.034954,0.020219
1490,62.145,01:02.15,0.006427,0.056029,0.029676,0.026113
1491,62.187,01:02.19,0.006641,0.047365,0.034907,0.023721
1492,62.229,01:02.23,0.00794,0.046578,0.033009,0.02397
1493,62.271,01:02.27,0.00465,0.046628,0.027755,0.021652
1494,62.312,01:02.31,0.00872,0.061669,0.037315,0.030112
1495,62.354,01:02.35,0.007115,0.039534,0.033866,0.021137
1496,62.396,01:02.40,0.008957,0.044347,0.038634,0.024311
1497,62.437,01:02.44,0.004825,0.038661,0.022292,0.018414
1498,62.479,01:02.48,0.009309,0.064869,0.040301,0.031854
1499,62.521,01:02.52,0.007754,0.043678,0.038889,0.023441
1500,62.563,01:02.56,0.007225,0.066587,0.028727,0.030152
1501,62.604,01:02.60,0.006826,0.039366,0.037824,0.021315
1502,62.646,01:02.65,0.008124,0.053142,0.035162,0.026584
1503,62.688,01:02.69,0.007328,0.046222,0.038611,0.024069
1504,62.729,01:02.73,0.008972,0.052424,0.039329,0.027216
1505,62.771,01:02.77,0.006028,0.048886,0.031273,0.023553
1506,62.813,01:02.81,0.009289,0.061561,0.039329,0.030588
1507,62.854,01:02.85,0.008746,0.049123,0.04169,0.026172
1508,62.896,01:02.90,0.006817,0.039576,0.037616,0.021362
1509,62.938,01:02.94,0.007878,0.04597,0.039213,0.024344
1510,62.98,01:02.98,0.007877,0.046806,0.032593,0.023974
1511,63.021,01:03.02,0.007217,0.042483,0.036366,0.022475
1512,63.063,01:03.06,0.011,0.162398,0.040417,0.066931
1513,63.105,01:03.10,0.007317,0.034788,0.034213,0.019621
1514,63.146,01:03.15,0.010434,0.073613,0.042801,0.035783
1515,63.188,01:03.19,0.00842,0.034926,0.043194,0.021174
1516,63.23,01:03.23,0.011644,0.10681,0.038889,0.047676
1517,63.272,01:03.27,0.008931,0.041882,0.036551,0.023226
1518,63.313,01:03.31,0.011737,0.123362,0.034306,0.053063
1519,63.355,01:03.35,0.01066,0.04308,0.047986,0.02574
1520,63.397,01:03.40,0.012533,0.109026,0.039583,0.049011
1521,63.438,01:03.44,0.009836,0.063577,0.037824,0.031444
1522,63.48,01:03.48,0.009951,0.065519,0.047824,0.033187
1523,63.522,01:03.52,0.006821,0.045166,0.039954,0.023555
1524,63.564,01:03.56,0.009099,0.044423,0.047222,0.025275
1525,63.605,01:03.61,0.005989,0.030665,0.038009,0.017828
1526,63.647,01:03.65,0.008638,0.044411,0.048519,0.025147
1527,63.689,01:03.69,0.008641,0.036967,0.0525,0.022941
1528,63.73,01:03.73,0.007018,0.035051,0.03919,0.020047
1529,63.772,01:03.77,0.007594,0.035308,0.047454,0.02128
1530,63.814,01:03.81,0.009093,0.04438,0.044838,0.025018
1531,63.855,01:03.86,0.007944,0.038117,0.045532,0.022263
1532,63.897,01:03.90,0.011019,0.047127,0.047801,0.027335
1533,63.939,01:03.94,0.00889,0.046591,0.04331,0.025527
1534,63.981,01:03.98,0.008892,0.040433,0.053218,0.024364
1535,64.022,01:04.02,0.009669,0.035001,0.06294,0.023862
1536,64.064,01:04.06,0.007328,0.034913,0.042778,0.020528
1537,64.106,01:04.11,0.006415,0.03662,0.043912,0.020737
1538,64.147,01:04.15,0.009067,0.039078,0.05412,0.024076
1539,64.189,01:04.19,0.007212,0.030445,0.049097,0.019532
1540,64.231,01:04.23,0.009313,0.032656,0.055694,0.022121
1541,64.273,01:04.27,0.008189,0.03631,0.05125,0.022337
1542,64.314,01:04.31,0.009487,0.039473,0.053611,0.024394
1543,64.356,01:04.36,0.008544,0.033212,0.056435,0.021967
1544,64.398,01:04.40,0.010512,0.042329,0.046829,0.025279
1545,64.439,01:04.44,0.008921,0.034454,0.047639,0.021729
1546,64.481,01:04.48,0.007923,0.045548,0.046736,0.024973
1547,64.523,01:04.52,0.009085,0.031636,0.062199,0.022289
1548,64.565,01:04.56,0.007316,0.032422,0.045069,0.019879
1549,64.606,01:04.61,0.006774,0.033408,0.043634,0.019782
1550,64.648,01:04.65,0.00723,0.03824,0.047292,0.02209
1551,64.69,01:04.69,0.00654,0.024062,0.043519,0.01637
1552,64.731,01:04.73,0.008053,0.035655,0.051343,0.022043
1553,64.773,01:04.77,0.007211,0.032715,0.04544,0.01996
1554,64.815,01:04.81,0.009925,0.066436,0.049444,0.033656
1555,64.856,01:04.86,0.01004,0.046798,0.054144,0.027316
1556,64.898,01:04.90,0.010749,0.040007,0.07625,0.027539
1557,64.94,01:04.94,0.192018,0.655794,0.134514,0.348589
1558,64.982,01:04.98,0.007405,0.070059,0.024606,0.031054
1559,65.023,01:05.02,0.00785,0.061334,0.026273,0.028412
1560,65.065,01:05.07,0.00884,0.055539,0.032593,0.02756
1561,65.107,01:05.11,0.010455,0.059206,0.033681,0.02984
1562,65.148,01:05.15,0.009263,0.061306,0.033356,0.029888
1563,65.19,01:05.19,0.009015,0.048965,0.03169,0.025265
1564,65.232,01:05.23,0.01184,0.081104,0.037106,0.038609
1565,65.274,01:05.27,0.013318,0.065447,0.042731,0.034504
1566,65.315,01:05.32,0.014392,0.095734,0.042222,0.045645
1567,65.357,01:05.36,0.01663,0.067881,0.046806,0.037586
1568,65.399,01:05.40,0.02169,0.14358,0.041481,0.066331
1569,65.44,01:05.44,0.021289,0.071634,0.036481,0.040429
1570,65.482,01:05.48,0.018493,0.080841,0.036644,0.04213
1571,65.524,01:05.52,0.019664,0.06901,0.033495,0.038318
1572,65.566,01:05.57,0.017244,0.08245,0.032176,0.041559
1573,65.607,01:05.61,0.015408,0.065527,0.031296,0.034538
1574,65.649,01:05.65,0.012452,0.085455,0.028356,0.039593
1575,65.691,01:05.69,0.01342,0.057443,0.026412,0.030127
1576,65.732,01:05.73,0.013975,0.097799,0.027245,0.04464
1577,65.774,01:05.77,0.019585,0.140106,0.022546,0.062063
1578,65.816,01:05.82,0.010842,0.089107,0.019398,0.03909
1579,65.857,01:05.86,0.022199,0.109118,0.014259,0.051827
1580,65.899,01:05.90,0.008227,0.094104,0.012454,0.038707
1581,65.941,01:05.94,0.019119,0.08748,0.012199,0.042353
1582,65.983,01:05.98,0.012854,0.216181,0.013125,0.084046
1583,66.024,01:06.02,0.045426,0.23109,0.012801,0.107146
1584,66.066,01:06.07,0.00996,0.174324,0.011227,0.067614
1585,66.108,01:06.11,0.022242,0.166864,0.021181,0.072753
1586,66.149,01:06.15,0.037099,0.303516,0.024167,0.129052
1587,66.191,01:06.19,0.036569,0.169707,0.014259,0.080936
1588,66.233,01:06.23,0.043449,0.188052,0.007662,0.090481
1589,66.275,01:06.27,0.061233,0.29537,0.00625,0.137683
1590,66.316,01:06.32,0.047087,0.174549,0.003565,0.087346
1591,66.358,01:06.36,0.050465,0.298951,0.002361,0.132625
1592,66.4,01:06.40,0.029648,0.156557,0.000671,0.071168
1593,66.441,01:06.44,0.284831,0.942471,0.099653,0.496487
1594,66.483,01:06.48,0.055746,0.051782,0.127731,0.061557
1595,66.525,01:06.52,0.038955,0.045956,0.106088,0.048118
1596,66.567,01:06.57,0.032391,0.055322,0.096551,0.046833
1597,66.608,01:06.61,0.045101,0.049592,0.117708,0.053934
1598,66.65,01:06.65,0.037983,0.045281,0.105833,0.047323
1599,66.692,01:06.69,0.041576,0.056688,0.113426,0.05405
1600,66.733,01:06.73,0.034045,0.050407,0.099213,0.046289
1601,66.775,01:06.78,0.035961,0.04541,0.105394,0.046212
1602,66.817,01:06.82,0.04005,0.051104,0.11287,0.051201
1603,66.858,01:06.86,0.03176,0.045203,0.096528,0.042942
1604,66.9,01:06.90,0.034288,0.046607,0.099861,0.045157
1605,66.942,01:06.94,0.033183,0.050874,0.097106,0.045767
1606,66.984,01:06.98,0.033789,0.043361,0.099699,0.04373
1607,67.025,01:07.03,0.026791,0.05016,0.083218,0.040613
1608,67.067,01:07.07,0.032427,0.054586,0.094306,0.04637
1609,67.109,01:07.11,0.031017,0.050551,0.097315,0.044484
1610,67.15,01:07.15,0.028351,0.048771,0.089421,0.041605
1611,67.192,01:07.19,0.031251,0.044779,0.094398,0.042301
1612,67.234,01:07.23,0.031337,0.049297,0.093449,0.043834
1613,67.276,01:07.28,0.027565,0.042485,0.085995,0.03863
1614,67.317,01:07.32,0.02518,0.046051,0.084861,0.038453
1615,67.359,01:07.36,0.026603,0.044559,0.082269,0.038454
1616,67.401,01:07.40,0.022937,0.044817,0.075972,0.035899
1617,67.442,01:07.44,0.027828,0.055052,0.090023,0.043576
1618,67.484,01:07.48,0.025485,0.050498,0.088333,0.040524
1619,67.526,01:07.53,0.026248,0.050077,0.089375,0.040901
1620,67.568,01:07.57,0.025402,0.055005,0.083657,0.041589
1621,67.609,01:07.61,0.023408,0.051238,0.077731,0.038581
1622,67.651,01:07.65,0.020275,0.049987,0.070324,0.035679
1623,67.693,01:07.69,0.027423,0.054052,0.084144,0.042415
1624,67.734,01:07.73,0.02219,0.05016,0.080347,0.037795
1625,67.776,01:07.78,0.01708,0.047302,0.061019,0.032052
1626,67.818,01:07.82,0.018156,0.050081,0.063218,0.033836
1627,67.859,01:07.86,0.025808,0.050722,0.082616,0.040209
1628,67.901,01:07.90,0.018827,0.046006,0.062014,0.032659
1629,67.943,01:07.94,0.018303,0.044504,0.061505,0.031794
1630,67.985,01:07.98,0.021208,0.051182,0.069815,0.036559
1631,68.026,01:08.03,0.019607,0.047789,0.071551,0.034665
1632,68.068,01:08.07,0.020243,0.061106,0.069144,0.039435
1633,68.11,01:08.11,0.0182,0.04072,0.061991,0.030461
1634,68.151,01:08.15,0.015884,0.043397,0.057245,0.02965
1635,68.193,01:08.19,0.016369,0.056562,0.060208,0.03482
1636,68.235,01:08.23,0.019458,0.050287,0.069421,0.035244
1637,68.277,01:08.28,0.018371,0.044333,0.072569,0.032878
1638,68.318,01:08.32,0.016949,0.042314,0.063727,0.030504
1639,68.36,01:08.36,0.019213,0.054301,0.06875,0.036447
1640,68.402,01:08.40,0.017065,0.052141,0.064491,0.034084
1641,68.443,01:08.44,0.01734,0.046055,0.066852,0.032342
1642,68.485,01:08.49,0.017344,0.047166,0.063426,0.03239
1643,68.527,01:08.53,0.016825,0.044394,0.062037,0.030995
1644,68.569,01:08.57,0.01877,0.05331,0.070139,0.035996
1645,68.61,01:08.61,0.017588,0.043531,0.069005,0.03181
1646,68.652,01:08.65,0.011906,0.04517,0.04912,0.02727
1647,68.694,01:08.69,0.017122,0.05532,0.06794,0.035573
1648,68.735,01:08.74,0.017011,0.054237,0.067199,0.035059
1649,68.777,01:08.78,0.010718,0.050909,0.049676,0.028681
1650,68.819,01:08.82,0.013889,0.051859,0.060116,0.031801
1651,68.86,01:08.86,0.02047,0.056326,0.084444,0.039417
1652,68.902,01:08.90,0.011192,0.050496,0.05287,0.029116
1653,68.944,01:08.94,0.017804,0.055222,0.075069,0.036627
1654,68.986,01:08.99,0.015114,0.049617,0.06831,0.03251
1655,69.027,01:09.03,0.013051,0.056381,0.062014,0.033113
1656,69.069,01:09.07,0.013464,0.0569,0.064583,0.033778
1657,69.111,01:09.11,0.017554,0.050057,0.077894,0.034964
1658,69.152,01:09.15,0.013296,0.048845,0.062593,0.030668
1659,69.194,01:09.19,0.015049,0.04887,0.069213,0.032303
1660,69.236,01:09.24,0.013147,0.050085,0.065301,0.03129
1661,69.278,01:09.28,0.014563,0.048027,0.070532,0.031872
1662,69.319,01:09.32,0.012014,0.043222,0.058981,0.027633
1663,69.361,01:09.36,0.0163,0.053266,0.077037,0.035312
1664,69.403,01:09.40,0.014432,0.049026,0.069514,0.032048
1665,69.444,01:09.44,0.017107,0.053,0.071759,0.035135
1666,69.486,01:09.49,0.014174,0.049419,0.065231,0.031616
1667,69.528,01:09.53,0.011484,0.053487,0.056273,0.030664
1668,69.57,01:09.57,0.014747,0.055576,0.065278,0.03409
1669,69.611,01:09.61,0.016786,0.047009,0.076343,0.03332
1670,69.653,01:09.65,0.013745,0.043233,0.064676,0.029159
1671,69.695,01:09.69,0.010733,0.058801,0.057037,0.032188
1672,69.736,01:09.74,0.016068,0.059529,0.073727,0.037045
1673,69.778,01:09.78,0.011894,0.047573,0.061481,0.029341
1674,69.82,01:09.82,0.011868,0.040621,0.060602,0.026805
1675,69.861,01:09.86,0.013199,0.050379,0.06794,0.031686
1676,69.903,01:09.90,0.010929,0.048487,0.054491,0.028431
1677,69.945,01:09.94,0.012328,0.043138,0.060972,0.027976
1678,69.987,01:09.99,0.016785,0.040427,0.079144,0.031296
1679,70.028,01:10.03,0.010046,0.052329,0.053194,0.02916
1680,70.07,01:10.07,0.015949,0.065777,0.075833,0.039377
1681,70.112,01:10.11,0.013732,0.042601,0.067361,0.029199
1682,70.153,01:10.15,0.010079,0.039956,0.051713,0.024699
1683,70.195,01:10.20,0.01391,0.046547,0.067917,0.030733
1684,70.237,01:10.24,0.014766,0.048193,0.072338,0.032223
1685,70.279,01:10.28,0.014298,0.046624,0.068958,0.031078
1686,70.32,01:10.32,0.014788,0.043823,0.077269,0.031198
1687,70.362,01:10.36,0.010816,0.045174,0.055995,0.027359
1688,70.404,01:10.40,0.009642,0.044996,0.051898,0.026242
1689,70.445,01:10.45,0.011406,0.046565,0.06044,0.028615
1690,70.487,01:10.49,0.013032,0.040212,0.069421,0.028184
1691,70.529,01:10.53,0.010162,0.044214,0.059005,0.026964
1692,70.571,01:10.57,0.013831,0.051125,0.065394,0.03204
1693,70.612,01:10.61,0.013394,0.051707,0.064722,0.031937
1694,70.654,01:10.65,0.010352,0.038714,0.05338,0.024581
1695,70.696,01:10.70,0.01414,0.049209,0.069167,0.031917
1696,70.737,01:10.74,0.016193,0.046458,0.083889,0.033555
1697,70.779,01:10.78,0.008497,0.04867,0.046829,0.026391
1698,70.821,01:10.82,0.011569,0.043238,0.061782,0.027674
1699,70.862,01:10.86,0.013467,0.049804,0.071875,0.032026
1700,70.904,01:10.90,0.009523,0.040268,0.053449,0.024676
1701,70.946,01:10.95,0.01347,0.042002,0.06787,0.028896
1702,70.988,01:10.99,0.013967,0.039529,0.074815,0.028999
1703,71.029,01:11.03,0.00826,0.041535,0.047986,0.023879
1704,71.071,01:11.07,0.01098,0.047241,0.060579,0.028632
1705,71.113,01:11.11,0.012117,0.041058,0.063542,0.027389
1706,71.154,01:11.15,0.009687,0.036564,0.05338,0.023463
1707,71.196,01:11.20,0.01185,0.039936,0.060255,0.02652
1708,71.238,01:11.24,0.012389,0.047025,0.066644,0.029937
1709,71.28,01:11.28,0.008186,0.038156,0.046227,0.02248
1710,71.321,01:11.32,0.010375,0.040843,0.062269,0.026228
1711,71.363,01:11.36,0.36634,0.735736,0.145069,0.473501
1712,71.405,01:11.40,0.016249,0.021396,0.072523,0.023678
1713,71.446,01:11.45,0.00514,0.027282,0.02419,0.014795
1714,71.488,01:11.49,0.006718,0.043114,0.028704,0.021655
1715,71.53,01:11.53,0.017366,0.043477,0.05919,0.030687
1716,71.572,01:11.57,0.005068,0.031541,0.021389,0.015965
1717,71.613,01:11.61,0.014347,0.036623,0.054491,0.026158
1718,71.655,01:11.65,0.004576,0.075216,0.01838,0.030681
